Pincode,City,State,COD Delivery,Prepaid Delivery,Pickup
246194,Pauri Garhwal,UTTARAKHAND,Y,Y,N
246167,SATPULI,UTTARAKHAND,Y,Y,N
246481,Chamoli,UTTARAKHAND,Y,Y,N
248116,Dehradun,UTTARAKHAND,Y,Y,N
248146,Dehradun,UTTARAKHAND,Y,Y,N
249403,Haridwar,UTTARAKHAND,Y,Y,Y
246165,Pauri Garhwal,UTTARAKHAND,Y,Y,N
246174,Srinagar Garhwal,UTTARAKHAND,Y,Y,N
248160,Dehradun,UTTARAKHAND,Y,Y,N
263656,Chaukhutiya,UTTARAKHAND,Y,Y,N
248202,Doiwala,UTTARAKHAND,N,N,N
249204,Rishikesh,UTTARAKHAND,Y,Y,N
263126,Haldwani,UTTARAKHAND,Y,Y,N
263653,Chaukhutiya,UTTARAKHAND,Y,Y,N
248007,Dehradun,UTTARAKHAND,Y,Y,N
248014,Dehradun,UTTARAKHAND,Y,Y,N
246486,Chamoli,UTTARAKHAND,N,N,N
263127,Nainital,UTTARAKHAND,Y,Y,Y
262530,Pithoragarh,UTTARAKHAND,Y,Y,N
247666,Roorkee,UTTARAKHAND,Y,Y,N
248143,Doiwala,UTTARAKHAND,Y,Y,N
244713,Kashipur,UTTARAKHAND,Y,Y,Y
263139,Haldwani,UTTARAKHAND,Y,Y,Y
248110,Dehradun,UTTARAKHAND,Y,Y,N
248198,HARBERTPUR,UTTARAKHAND,Y,Y,Y
244717,Jaspur UK,UTTARAKHAND,Y,Y,N
248142,HARBERTPUR,UTTARAKHAND,Y,Y,N
249410,Haridwar,UTTARAKHAND,Y,Y,Y
246123,Pauri Garhwal,UTTARAKHAND,N,N,N
249402,Haridwar,UTTARAKHAND,Y,Y,N
249404,Haridwar,UTTARAKHAND,Y,Y,Y
263637,Someshwar,UTTARAKHAND,Y,Y,N
262502,Pithoragarh,UTTARAKHAND,Y,Y,Y
263001,Nainital,UTTARAKHAND,Y,Y,Y
262501,Pithoragarh,UTTARAKHAND,Y,Y,N
248016,Doiwala,UTTARAKHAND,Y,Y,N
249201,Rishikesh,UTTARAKHAND,Y,Y,Y
263160,Rudrapur,UTTARAKHAND,Y,Y,N
262521,Pithoragarh,UTTARAKHAND,Y,Y,N
246164,Pauri Garhwal,UTTARAKHAND,Y,Y,N
262403,LALKUAN,UTTARAKHAND,Y,Y,N
249203,Rishikesh,UTTARAKHAND,Y,Y,N
263149,LALKUAN,UTTARAKHAND,Y,Y,N
248006,Dehradun,UTTARAKHAND,Y,Y,N
248126,Dehradun,UTTARAKHAND,Y,Y,N
248201,Dehradun,UTTARAKHAND,Y,Y,N
262524,Lohaghat,UTTARAKHAND,Y,Y,Y
248003,Dehradun,UTTARAKHAND,Y,Y,N
248013,Dehradun,UTTARAKHAND,Y,Y,Y
249405,Haridwar,UTTARAKHAND,Y,Y,Y
262309,TANAKPUR,UTTARAKHAND,Y,Y,N
248001,Dehradun,UTTARAKHAND,Y,Y,Y
248140,Doiwala,UTTARAKHAND,Y,Y,N
263601,Almora,UTTARAKHAND,Y,Y,N
248010,Dehradun,UTTARAKHAND,Y,Y,N
249407,Haridwar,UTTARAKHAND,Y,Y,Y
246125,Pauri Garhwal,UTTARAKHAND,Y,Y,N
249137,Rishikesh,UTTARAKHAND,Y,Y,N
248005,Doiwala,UTTARAKHAND,Y,Y,Y
244715,Ramnagar,UTTARAKHAND,Y,Y,Y
246149,KOTDWAR,UTTARAKHAND,Y,Y,Y
248147,Dehradun,UTTARAKHAND,Y,Y,N
246482,Chamoli,UTTARAKHAND,Y,Y,N
263153,Rudrapur,UTTARAKHAND,Y,Y,Y
263145,LALKUAN,UTTARAKHAND,Y,Y,Y
249301,DEV PRAYAG,UTTARAKHAND,Y,Y,Y
246401,Chamoli,UTTARAKHAND,N,N,N
246424,Chamoli,UTTARAKHAND,N,N,N
248121,Dehradun,UTTARAKHAND,Y,Y,N
743378,Canning,WEST BENGAL,Y,Y,Y
736157,MATHABHANGA,WEST BENGAL,Y,Y,N
713433,Purba Bardhaman,WEST BENGAL,N,N,N
722181,Bankura,WEST BENGAL,Y,Y,N
736146,MATHABHANGA,WEST BENGAL,Y,Y,N
736172,MATHABHANGA,WEST BENGAL,Y,Y,N
723149,JHALDA,WEST BENGAL,N,N,N
723215,JHALDA,WEST BENGAL,N,N,N
723154,JHALDA,WEST BENGAL,N,N,N
723201,JHALDA,WEST BENGAL,N,N,N
723147,JHALDA,WEST BENGAL,N,N,N
721123,Chandrakona,WEST BENGAL,N,N,N
721201,Chandrakona,WEST BENGAL,N,N,N
721260,Chandrakona,WEST BENGAL,N,N,N
721212,GHATAL,WEST BENGAL,Y,Y,N
721165,Chandrakona,WEST BENGAL,N,N,N
721256,Chandrakona,WEST BENGAL,N,N,N
735304,MEKHLIGANJ,WEST BENGAL,N,N,N
721254,Chandrakona,WEST BENGAL,N,N,N
721211,GHATAL,WEST BENGAL,Y,Y,Y
721160,DEBRA,WEST BENGAL,N,N,N
721126,DEBRA,WEST BENGAL,N,N,N
723213,JHALDA,WEST BENGAL,N,N,N
713315,Domahani,WEST BENGAL,N,N,N
711000,Kolkata,WEST BENGAL,N,N,Y
723212,JHALDA,WEST BENGAL,Y,Y,N
713332,Domahani,WEST BENGAL,Y,Y,N
721124,DEBRA,WEST BENGAL,N,N,N
713368,Domahani,WEST BENGAL,N,N,N
713336,Domahani,WEST BENGAL,N,N,N
722137,Bankura,WEST BENGAL,Y,Y,N
713310,Domahani,WEST BENGAL,N,N,N
723202,JHALDA,WEST BENGAL,Y,Y,Y
713344,Domahani,WEST BENGAL,N,N,N
734000,SILIGURI,WEST BENGAL,N,N,Y
713334,Domahani,WEST BENGAL,N,N,N
721437,Paschim Medinipur,WEST BENGAL,N,N,N
713330,Domahani,WEST BENGAL,N,N,N
712305,MAJINAN,WEST BENGAL,N,N,N
133123,Rupahar,WEST BENGAL,N,N,Y
333338,Kolkata,WEST BENGAL,Y,Y,N
713165,Bhatar,WEST BENGAL,Y,Y,Y
713519,PARULIA WB,WEST BENGAL,Y,Y,Y
742179,LALGOLA,WEST BENGAL,N,N,N
713209,DURGAPUR,WEST BENGAL,Y,Y,N
722121,KHATRA,WEST BENGAL,Y,Y,Y
736202,Barobisha,WEST BENGAL,Y,Y,Y
855121,KISHANGANJ,WEST BENGAL,Y,Y,N
731101,Suri,WEST BENGAL,Y,Y,Y
743435,Hasnabad,WEST BENGAL,Y,Y,N
741502,Hanskhali,WEST BENGAL,Y,Y,N
734311,Kalimpong,WEST BENGAL,N,N,N
712122,Arambagh,WEST BENGAL,Y,Y,N
743393,Kakdwip,WEST BENGAL,N,N,N
700058,Kolkata,WEST BENGAL,Y,Y,Y
713404,Hooghly,WEST BENGAL,Y,Y,N
712403,Haripal,WEST BENGAL,Y,Y,N
743510,Rajarhat,WEST BENGAL,Y,Y,N
734011,SILIGURI,WEST BENGAL,Y,Y,N
700014,Kolkata,WEST BENGAL,Y,Y,Y
742124,Murshidabad,WEST BENGAL,Y,Y,Y
713203,DURGAPUR,WEST BENGAL,Y,Y,Y
713409,GUPTIPARA,WEST BENGAL,Y,Y,Y
743128,KALYANI,WEST BENGAL,Y,Y,Y
712401,Pursurah,WEST BENGAL,Y,Y,N
712703,Dankuni,WEST BENGAL,Y,Y,Y
700157,Kolkata,WEST BENGAL,Y,Y,Y
732143,Malda,WEST BENGAL,Y,Y,Y
713215,DURGAPUR,WEST BENGAL,Y,Y,Y
741203,Nadia,WEST BENGAL,N,N,N
742409,DURGAPUR,WEST BENGAL,Y,Y,Y
712235,Hooghly,WEST BENGAL,Y,Y,Y
721462,Digha,WEST BENGAL,Y,Y,Y
713407,MANTESWAR,WEST BENGAL,Y,Y,N
700079,Kolkata,WEST BENGAL,Y,Y,Y
736123,Alipurduar,WEST BENGAL,Y,Y,Y
741254,Ranaghat,WEST BENGAL,Y,Y,Y
700086,Kolkata,WEST BENGAL,Y,Y,Y
721655,Bhagabanpur,WEST BENGAL,Y,Y,Y
743329,Canning,WEST BENGAL,Y,Y,N
713338,Asansol,WEST BENGAL,Y,Y,Y
711324,HOWRAH,WEST BENGAL,Y,Y,N
734503,Jhalong,WEST BENGAL,N,N,N
743004,SILIGURI,WEST BENGAL,Y,Y,N
741101,Krishnanagar,WEST BENGAL,Y,Y,Y
712247,Dankuni,WEST BENGAL,Y,Y,Y
736122,Alipurduar,WEST BENGAL,Y,Y,N
700116,Barrackpore,WEST BENGAL,Y,Y,Y
743412,Basirhat,WEST BENGAL,Y,Y,Y
721502,Binpur,WEST BENGAL,Y,Y,N
741137,Bethudahari,WEST BENGAL,Y,Y,N
721315,Jhargram,WEST BENGAL,N,N,N
713401,Memari,WEST BENGAL,Y,Y,N
713162,Burdwan,WEST BENGAL,N,N,N
711306,HOWRAH,WEST BENGAL,Y,Y,N
742134,Beldanga,WEST BENGAL,Y,Y,N
712419,Pursurah,WEST BENGAL,Y,Y,Y
713324,KULTI,WEST BENGAL,Y,Y,N
711103,HOWRAH,WEST BENGAL,Y,Y,Y
723163,PURULIA,WEST BENGAL,N,N,N
734401,SILIGURI,WEST BENGAL,Y,Y,Y
821122,KISHANGANJ,WEST BENGAL,Y,Y,N
743608,Baruipur,WEST BENGAL,Y,Y,Y
742226,SAGARDIGHI,WEST BENGAL,Y,Y,N
734004,SILIGURI,WEST BENGAL,Y,Y,Y
700105,DHAPA,WEST BENGAL,Y,Y,Y
700122,Barrackpore,WEST BENGAL,Y,Y,Y
731303,NANOOR,WEST BENGAL,Y,Y,Y
743442,Bokchora,WEST BENGAL,Y,Y,Y
712153,Chandannagar,WEST BENGAL,Y,Y,Y
743204,Barasat,WEST BENGAL,Y,Y,Y
743155,Barrackpore,WEST BENGAL,Y,Y,Y
711109,HOWRAH,WEST BENGAL,Y,Y,Y
743602,Baruipur,WEST BENGAL,Y,Y,Y
732138,Pakuahat,WEST BENGAL,Y,Y,Y
743429,Hasnabad,WEST BENGAL,Y,Y,Y
732123,CHACHAL,WEST BENGAL,Y,Y,N
741127,Santipur,WEST BENGAL,Y,Y,Y
735233,BANARHAT,WEST BENGAL,N,N,N
743246,BONGAON,WEST BENGAL,Y,Y,Y
712365,Rupnarayanpur,WEST BENGAL,Y,Y,N
734224,Darjeeling,WEST BENGAL,Y,Y,N
712413,Pursurah,WEST BENGAL,Y,Y,N
732148,Malda,WEST BENGAL,Y,Y,N
700053,Kolkata,WEST BENGAL,Y,Y,Y
713169,Budbud,WEST BENGAL,Y,Y,Y
743389,Diamond Harbour,WEST BENGAL,N,N,N
732154,Malda,WEST BENGAL,Y,Y,N
736135,Dinhata,WEST BENGAL,Y,Y,N
735305,Maynaguri,WEST BENGAL,Y,Y,N
734418,SILIGURI,WEST BENGAL,Y,Y,N
712245,Dankuni,WEST BENGAL,Y,Y,Y
700147,Baruipur,WEST BENGAL,Y,Y,Y
743376,Canning,WEST BENGAL,Y,Y,Y
700009,Kolkata,WEST BENGAL,Y,Y,Y
721302,Kharagpur,WEST BENGAL,Y,Y,Y
721258,Chandrakona,WEST BENGAL,Y,Y,Y
743121,Barrackpore,WEST BENGAL,Y,Y,Y
713308,DURGAPUR,WEST BENGAL,N,N,N
731121,BOLPUR,WEST BENGAL,Y,Y,N
736121,Alipurduar,WEST BENGAL,Y,Y,N
723167,PURULIA,WEST BENGAL,Y,Y,Y
741121,Santipur,WEST BENGAL,Y,Y,Y
741138,Dhubulia,WEST BENGAL,Y,Y,Y
713365,Rupnarayanpur,WEST BENGAL,Y,Y,N
700022,Kolkata,WEST BENGAL,Y,Y,Y
741249,Nadia,WEST BENGAL,N,N,N
722202,Bankura,WEST BENGAL,Y,Y,Y
742160,Murshidabad,WEST BENGAL,Y,Y,Y
722222,Barrackpore,WEST BENGAL,Y,Y,N
732160,Malda,WEST BENGAL,Y,Y,N
711326,Shyampur,WEST BENGAL,Y,Y,N
700036,Kolkata,WEST BENGAL,Y,Y,Y
722143,Bankura,WEST BENGAL,Y,Y,Y
743515,Burdwan,WEST BENGAL,Y,Y,N
743375,Diamond Harbour,WEST BENGAL,N,N,N
741243,KALYANI,WEST BENGAL,Y,Y,Y
712429,Khanakul,WEST BENGAL,Y,Y,Y
700019,Kolkata,WEST BENGAL,Y,Y,Y
721145,Kharagpur,WEST BENGAL,Y,Y,Y
712704,Dankuni,WEST BENGAL,Y,Y,N
734501,Malbazar,WEST BENGAL,N,N,N
700021,Kolkata,WEST BENGAL,Y,Y,Y
742159,Nagar,WEST BENGAL,N,N,N
743248,Barasat,WEST BENGAL,Y,Y,Y
711309,Fuleswar,WEST BENGAL,Y,Y,Y
743166,KALYANI,WEST BENGAL,N,N,N
743179,Barrackpore,WEST BENGAL,Y,Y,Y
741224,Chakdah,WEST BENGAL,Y,Y,Y
742183,Murshidabad,WEST BENGAL,Y,Y,Y
721607,Haldia,WEST BENGAL,Y,Y,Y
743516,Burdwan,WEST BENGAL,Y,Y,N
743511,BATANAGAR,WEST BENGAL,Y,Y,Y
735232,Birpara,WEST BENGAL,Y,Y,Y
712112,Chandannagar,WEST BENGAL,Y,Y,Y
741165,Betai,WEST BENGAL,Y,Y,N
721506,Gopiballavpur,WEST BENGAL,N,N,N
741102,Krishnanagar,WEST BENGAL,Y,Y,Y
732159,Malda,WEST BENGAL,Y,Y,N
700102,Kolkata,WEST BENGAL,Y,Y,Y
735231,Gorubathan,WEST BENGAL,N,N,N
743517,Bankura,WEST BENGAL,Y,Y,Y
722133,Bankura,WEST BENGAL,Y,Y,N
723102,PURULIA,WEST BENGAL,Y,Y,N
734025,SILIGURI,WEST BENGAL,Y,Y,N
721252,Chandrakona,WEST BENGAL,Y,Y,Y
743143,Chandannagar,WEST BENGAL,Y,Y,Y
743295,Barasat,WEST BENGAL,Y,Y,Y
743193,KALYANI,WEST BENGAL,Y,Y,N
723143,Balarampur,WEST BENGAL,N,N,N
700070,Kolkata,WEST BENGAL,Y,Y,Y
722180,Bankura,WEST BENGAL,Y,Y,Y
712124,Chandannagar,WEST BENGAL,Y,Y,Y
712423,Khanakul,WEST BENGAL,Y,Y,Y
722147,BISHNUPUR,WEST BENGAL,Y,Y,Y
742147,Nagar,WEST BENGAL,N,N,N
700074,Kolkata,WEST BENGAL,Y,Y,Y
713345,DURGAPUR,WEST BENGAL,Y,Y,Y
711106,HOWRAH,WEST BENGAL,N,N,Y
721433,CONTAI,WEST BENGAL,Y,Y,Y
721517,Gopiballavpur,WEST BENGAL,N,N,N
743506,Baruipur,WEST BENGAL,Y,Y,N
700127,Barasat,WEST BENGAL,Y,Y,Y
743508,Baruipur,WEST BENGAL,Y,Y,Y
734216,Sukiapokhri,WEST BENGAL,Y,Y,N
713516,KATWA,WEST BENGAL,Y,Y,Y
721136,Panskura,WEST BENGAL,N,N,N
736118,Cooch Behar,WEST BENGAL,Y,Y,N
712417,Khanakul,WEST BENGAL,Y,Y,Y
735350,Birpara,WEST BENGAL,Y,Y,Y
713370,Asansol,WEST BENGAL,Y,Y,Y
700031,Kolkata,WEST BENGAL,Y,Y,Y
732153,Malda,WEST BENGAL,Y,Y,N
700112,Kolkata,WEST BENGAL,Y,Y,Y
722209,SONAMUKHI,WEST BENGAL,Y,Y,Y
700032,Kolkata,WEST BENGAL,Y,Y,N
713141,Burdwan,WEST BENGAL,N,N,N
712613,Khanakul,WEST BENGAL,Y,Y,N
731302,NANOOR,WEST BENGAL,Y,Y,Y
747273,SWARUPNAGAR,WEST BENGAL,Y,Y,Y
733142,Tapan,WEST BENGAL,N,N,N
713155,Budbud,WEST BENGAL,Y,Y,Y
700093,Kolkata,WEST BENGAL,Y,Y,Y
700139,BATANAGAR,WEST BENGAL,Y,Y,Y
723129,MANBAZAR,WEST BENGAL,Y,Y,N
741318,Krishnanagar,WEST BENGAL,Y,Y,N
743276,Barasat,WEST BENGAL,Y,Y,Y
734226,Darjeeling,WEST BENGAL,N,N,N
741221,Nadia,WEST BENGAL,N,N,N
743247,SWARUPNAGAR,WEST BENGAL,Y,Y,Y
711108,HOWRAH,WEST BENGAL,Y,Y,Y
700088,Kolkata,WEST BENGAL,Y,Y,Y
700115,Barrackpore,WEST BENGAL,Y,Y,Y
736160,BAKSHIRHAT WB,WEST BENGAL,Y,Y,Y
713321,Asansol,WEST BENGAL,Y,Y,Y
721257,Chandrakona,WEST BENGAL,Y,Y,Y
742101,Murshidabad,WEST BENGAL,Y,Y,Y
735503,Bankura,WEST BENGAL,Y,Y,Y
713171,Budbud,WEST BENGAL,Y,Y,N
741251,KALYANI,WEST BENGAL,Y,Y,N
743707,BONGAON,WEST BENGAL,Y,Y,Y
734406,SILIGURI,WEST BENGAL,Y,Y,Y
713150,KATWA,WEST BENGAL,Y,Y,N
736132,Dinhata,WEST BENGAL,N,N,N
721425,CONTAI,WEST BENGAL,Y,Y,N
711227,HOWRAH,WEST BENGAL,Y,Y,Y
741252,Nadia,WEST BENGAL,N,N,N
743427,SWARUPNAGAR,WEST BENGAL,Y,Y,Y
743123,KALYANI,WEST BENGAL,Y,Y,Y
734104,Darjeeling,WEST BENGAL,Y,Y,Y
743120,Barrackpore,WEST BENGAL,Y,Y,Y
712105,Chandannagar,WEST BENGAL,Y,Y,Y
700113,Kolkata,WEST BENGAL,Y,Y,Y
742401,Salar,WEST BENGAL,N,N,N
742213,JANGIPUR,WEST BENGAL,Y,Y,Y
733149,Tapan,WEST BENGAL,N,N,N
743351,Diamond Harbour,WEST BENGAL,N,N,N
722177,Bankura,WEST BENGAL,Y,Y,Y
743345,JOYNAGAR,WEST BENGAL,Y,Y,Y
700150,Kolkata,WEST BENGAL,Y,Y,N
721657,Haldia,WEST BENGAL,Y,Y,Y
711113,HOWRAH,WEST BENGAL,Y,Y,Y
713335,Rupnarayanpur,WEST BENGAL,Y,Y,N
743411,Basirhat,WEST BENGAL,Y,Y,Y
721448,BAITA BAZAR,WEST BENGAL,Y,Y,N
712149,Pandua,WEST BENGAL,N,N,N
743339,Kakdwip,WEST BENGAL,Y,Y,N
713520,Bhatar,WEST BENGAL,Y,Y,N
723156,Raghunathpur,WEST BENGAL,N,N,N
741507,Hanskhali,WEST BENGAL,N,N,N
713127,Burdwan,WEST BENGAL,Y,Y,Y
721000,Kharagpur,WEST BENGAL,Y,Y,N
743212,Barasat,WEST BENGAL,Y,Y,Y
722140,KHATRA,WEST BENGAL,Y,Y,N
743102,Barrackpore,WEST BENGAL,Y,Y,Y
736166,Dinhata,WEST BENGAL,N,N,N
734430,SILIGURI,WEST BENGAL,Y,Y,N
712308,Hooghly,WEST BENGAL,Y,Y,Y
743437,Berachampa,WEST BENGAL,Y,Y,N
731254,Mohammad Bazar,WEST BENGAL,Y,Y,N
700049,Kolkata,WEST BENGAL,Y,Y,Y
712706,Haripal,WEST BENGAL,Y,Y,N
741508,Hanskhali,WEST BENGAL,N,N,N
700044,BATANAGAR,WEST BENGAL,Y,Y,Y
741503,Hanskhali,WEST BENGAL,N,N,N
700023,Kolkata,WEST BENGAL,Y,Y,Y
741152,Betai,WEST BENGAL,Y,Y,N
700097,Kolkata,WEST BENGAL,Y,Y,Y
733127,Tapan,WEST BENGAL,N,N,N
711127,HOWRAH,WEST BENGAL,Y,Y,N
700004,Kolkata,WEST BENGAL,Y,Y,Y
712208,Hooghly,WEST BENGAL,Y,Y,Y
711409,HOWRAH,WEST BENGAL,Y,Y,Y
743390,Gangasagar,WEST BENGAL,N,N,N
743164,Chandannagar,WEST BENGAL,Y,Y,Y
700085,Kolkata,WEST BENGAL,Y,Y,Y
742123,Murshidabad,WEST BENGAL,Y,Y,Y
741103,Krishnanagar,WEST BENGAL,Y,Y,N
712205,Hooghly,WEST BENGAL,Y,Y,Y
700015,Kolkata,WEST BENGAL,Y,Y,Y
743290,Gopalnagar,WEST BENGAL,Y,Y,Y
721301,Kharagpur,WEST BENGAL,Y,Y,Y
700148,Baruipur,WEST BENGAL,Y,Y,Y
712422,Khanakul,WEST BENGAL,Y,Y,Y
743384,BATANAGAR,WEST BENGAL,Y,Y,Y
712258,HOWRAH,WEST BENGAL,Y,Y,Y
734010,SILIGURI,WEST BENGAL,Y,Y,N
743194,KALYANI,WEST BENGAL,Y,Y,Y
742162,Hariharpara,WEST BENGAL,Y,Y,Y
311317,HOWRAH,WEST BENGAL,Y,Y,N
713331,KULTI,WEST BENGAL,Y,Y,N
743349,Raidighi,WEST BENGAL,Y,Y,Y
741319,PARULIA WB,WEST BENGAL,Y,Y,N
743233,Habra,WEST BENGAL,Y,Y,Y
713101,Burdwan,WEST BENGAL,Y,Y,Y
722132,Bankura,WEST BENGAL,Y,Y,N
743503,Amtala,WEST BENGAL,Y,Y,N
711314,Shyampur,WEST BENGAL,Y,Y,N
741160,Betai,WEST BENGAL,Y,Y,N
741247,Ranaghat,WEST BENGAL,Y,Y,N
700091,Kolkata,WEST BENGAL,Y,Y,Y
732207,Kaliachak,WEST BENGAL,Y,Y,Y
713130,KATWA,WEST BENGAL,Y,Y,Y
713424,Burdwan,WEST BENGAL,Y,Y,N
743352,BATANAGAR,WEST BENGAL,N,N,Y
734435,SILIGURI,WEST BENGAL,Y,Y,N
743704,Barasat,WEST BENGAL,Y,Y,Y
734317,Kalimpong,WEST BENGAL,Y,Y,N
713515,PARULIA WB,WEST BENGAL,Y,Y,Y
711412,HOWRAH,WEST BENGAL,Y,Y,Y
734431,NAXALBARI,WEST BENGAL,Y,Y,Y
735218,Jalpaiguri,WEST BENGAL,N,N,N
742403,Salar,WEST BENGAL,N,N,N
723158,PURULIA,WEST BENGAL,N,N,N
713501,GUPTIPARA,WEST BENGAL,Y,Y,Y
736179,Cooch Behar,WEST BENGAL,Y,Y,Y
700013,Kolkata,WEST BENGAL,Y,Y,Y
742225,JANGIPUR,WEST BENGAL,Y,Y,N
721501,Jhargram,WEST BENGAL,N,N,N
721654,Haldia,WEST BENGAL,Y,Y,Y
723104,PURULIA,WEST BENGAL,N,N,N
713382,DURGAPUR,WEST BENGAL,Y,Y,Y
741257,Nadia,WEST BENGAL,N,N,N
741151,Hanskhali,WEST BENGAL,Y,Y,Y
713208,DURGAPUR,WEST BENGAL,Y,Y,Y
743414,Basirhat,WEST BENGAL,Y,Y,N
723121,Raghunathpur,WEST BENGAL,N,N,N
734123,Darjeeling,WEST BENGAL,Y,Y,N
712406,Khanakul,WEST BENGAL,Y,Y,Y
742165,Murshidabad,WEST BENGAL,Y,Y,Y
700092,Kolkata,WEST BENGAL,Y,Y,Y
721128,Chandrakona,WEST BENGAL,Y,Y,N
721133,Paschim Medinipur,WEST BENGAL,N,N,N
741238,Gopalnagar,WEST BENGAL,Y,Y,N
731304,NANOOR,WEST BENGAL,Y,Y,Y
735203,Birpara,WEST BENGAL,Y,Y,Y
713210,DURGAPUR,WEST BENGAL,Y,Y,Y
743132,KALYANI,WEST BENGAL,Y,Y,N
736101,Cooch Behar,WEST BENGAL,Y,Y,Y
735220,Madarihat,WEST BENGAL,Y,Y,N
721444,CONTAI,WEST BENGAL,Y,Y,N
721232,GHATAL,WEST BENGAL,Y,Y,N
711212,HOWRAH,WEST BENGAL,Y,Y,N
733201,DALKHOLA,WEST BENGAL,Y,Y,N
721642,Shrirampur WB,WEST BENGAL,Y,Y,N
721647,Shrirampur WB,WEST BENGAL,N,N,N
721505,Binpur,WEST BENGAL,Y,Y,Y
732149,Malda,WEST BENGAL,Y,Y,N
723153,PURULIA,WEST BENGAL,N,N,N
735230,Jalpaiguri,WEST BENGAL,N,N,N
721515,Jhargram,WEST BENGAL,N,N,N
733133,Fulbari WB,WEST BENGAL,Y,Y,N
713427,Burdwan,WEST BENGAL,Y,Y,N
700057,Kolkata,WEST BENGAL,Y,Y,Y
733140,Fulbari WB,WEST BENGAL,Y,Y,N
736150,Dinhata,WEST BENGAL,Y,Y,N
713126,Burdwan,WEST BENGAL,Y,Y,Y
742190,Beldanga,WEST BENGAL,N,N,N
722203,Bankura,WEST BENGAL,Y,Y,Y
711224,HOWRAH,WEST BENGAL,Y,Y,Y
733202,Islampur,WEST BENGAL,N,N,N
743312,Basanti,WEST BENGAL,Y,Y,Y
722171,KHATRA,WEST BENGAL,Y,Y,Y
700141,BATANAGAR,WEST BENGAL,Y,Y,Y
743144,Barrackpore,WEST BENGAL,Y,Y,Y
713340,Asansol,WEST BENGAL,Y,Y,N
742223,Dhulian,WEST BENGAL,Y,Y,N
742178,LALGOLA,WEST BENGAL,N,N,N
743286,SWARUPNAGAR,WEST BENGAL,Y,Y,Y
712407,SINGUR,WEST BENGAL,Y,Y,Y
711205,HOWRAH,WEST BENGAL,Y,Y,Y
735505,Bankura,WEST BENGAL,Y,Y,Y
700158,Kolkata,WEST BENGAL,Y,Y,Y
700047,Kolkata,WEST BENGAL,Y,Y,Y
700051,Kolkata,WEST BENGAL,Y,Y,Y
713367,KULTI,WEST BENGAL,Y,Y,N
743394,Diamond Harbour,WEST BENGAL,N,N,N
743606,Gangasagar,WEST BENGAL,N,N,N
722174,Bankadaha,WEST BENGAL,N,N,N
743200,Barrackpore,WEST BENGAL,Y,Y,N
713149,Burdwan,WEST BENGAL,Y,Y,N
713144,Budbud,WEST BENGAL,Y,Y,N
731201,BOLPUR,WEST BENGAL,Y,Y,N
742237,SAGARDIGHI,WEST BENGAL,Y,Y,N
735251,BANARHAT,WEST BENGAL,N,N,N
700153,Kolkata,WEST BENGAL,Y,Y,Y
700117,Barrackpore,WEST BENGAL,Y,Y,Y
721129,MIDNAPORE,WEST BENGAL,Y,Y,Y
721457,Dantan,WEST BENGAL,Y,Y,Y
712201,Hooghly,WEST BENGAL,Y,Y,Y
700098,Kolkata,WEST BENGAL,Y,Y,Y
721401,CONTAI,WEST BENGAL,Y,Y,N
743701,BONGAON,WEST BENGAL,Y,Y,Y
743513,Diamond Harbour,WEST BENGAL,N,N,N
741162,Bethudahari,WEST BENGAL,Y,Y,Y
713145,MANTESWAR,WEST BENGAL,Y,Y,N
721452,EGRA,WEST BENGAL,Y,Y,N
743363,Canning,WEST BENGAL,Y,Y,N
743180,Barrackpore,WEST BENGAL,Y,Y,Y
713408,Memari,WEST BENGAL,Y,Y,Y
711328,HOWRAH,WEST BENGAL,Y,Y,N
743186,Barrackpore,WEST BENGAL,Y,Y,Y
711413,HOWRAH,WEST BENGAL,Y,Y,Y
700160,Kolkata,WEST BENGAL,Y,Y,Y
733147,GANGARAMPUR,WEST BENGAL,Y,Y,Y
743382,Diamond Harbour,WEST BENGAL,N,N,N
743271,Habra,WEST BENGAL,Y,Y,N
700146,Baruipur,WEST BENGAL,Y,Y,Y
721130,Mecheda,WEST BENGAL,Y,Y,N
721629,Shrirampur WB,WEST BENGAL,Y,Y,N
700041,Kolkata,WEST BENGAL,Y,Y,N
731103,Suri,WEST BENGAL,Y,Y,Y
741313,Nabawadip,WEST BENGAL,Y,Y,N
712103,Chandannagar,WEST BENGAL,Y,Y,Y
711303,HOWRAH,WEST BENGAL,Y,Y,Y
743319,BATANAGAR,WEST BENGAL,Y,Y,Y
743405,BONGAON,WEST BENGAL,Y,Y,Y
713387,DURGAPUR,WEST BENGAL,Y,Y,Y
743304,Diamond Harbour,WEST BENGAL,N,N,N
743245,BONGAON,WEST BENGAL,Y,Y,Y
743347,Kakdwip,WEST BENGAL,Y,Y,N
742122,Azimganj,WEST BENGAL,N,N,N
721154,Mecheda,WEST BENGAL,Y,Y,Y
700010,Kolkata,WEST BENGAL,Y,Y,Y
721222,GHATAL,WEST BENGAL,Y,Y,N
732152,Malda,WEST BENGAL,Y,Y,N
700149,Baruipur,WEST BENGAL,Y,Y,Y
711406,Barrackpore,WEST BENGAL,Y,Y,N
721458,Bhagabanpur,WEST BENGAL,Y,Y,N
735238,Malbazar,WEST BENGAL,N,N,N
712303,Hooghly,WEST BENGAL,Y,Y,N
743612,BATANAGAR,WEST BENGAL,Y,Y,Y
